0.0,0.0
0.05,4.666277960001957
0.1,10.56383032385087
0.15,7.472777261500572
0.2,16.706028186788675
0.25,17.265508326654547
0.3,14.2695112039621
0.35,20.84889805241516
0.4,20.982435379251
0.45,19.11414296041313
0.5,18.76166303929372
0.55,16.947819754896035
0.6,15.634719199411434
0.65,17.04966128695816
0.7,21.75641616729291
0.75,28.16240598938789
0.8,22.29470328226963
0.85,19.729275906068562
0.9,21.624291382095674
0.95,22.94209946316548
1.0,22.045407685048602
1.05,21.82760739165987
1.1,25.41653005427767
1.15,26.579022638999433
1.2,29.393876913398138
1.25,30.492257669411387
1.3,30.298514815086232
1.35,30.151469468520283
1.4,35.38989183996532
1.45,32.15241480476665
1.5,34.292856398964496
1.55,32.15241480476665
1.6,32.15241480476665
1.65,27.75688102875474
1.7,31.11269837220809
1.75,28.6705423736629
1.8,29.16238063746588
1.85,24.49489742783178
1.9,28.043616821737604
1.95,31.368774282716245
2.0,33.88870673903689
2.05,28.96741464320058
2.1,33.8099262216159
2.15,34.396382238705144
2.2,32.49615361854384
2.25,32.9410247428812
2.3,36.693929258726776
2.35,36.98648401781386
2.4,38.65229618017538
2.45,40.69124940055021
2.5,43.35640411493759
2.55,46.66666666666667
2.6,48.0
2.65,46.021733996015406
2.7,40.099875311526844
2.75,31.184041502737337
2.8,36.4417343165772
2.85,29.33333333333333
2.9,28.0
2.95,31.184041502737337
3.0,28.97891954124201
3.05,32.121297884390934
3.1,29.070794813886856
3.15,27.260064400347837
3.2,31.45013690130952
3.25,27.75688102875474
3.3,25.66017233855698
3.35,26.343879744638983
3.4,27.744869395579745
3.45,32.68706845901671
3.5,31.184041502737337
3.55,28.97891954124201
3.6,28.701529188839018
3.65,27.369894247349784
3.7,24.657656011875904
3.75,25.490739059073544
3.8,27.369894247349784
3.85,28.0
3.9,26.343879744638983
3.95,24.202846480895136
4.0,26.5329983228432
4.05,26.716619879351835
4.1,25.3464878128005
4.15,23.14687403900962
4.2,23.41889076033373
4.25,20.54263858417414
4.3,14.628738838327793
4.35,15.398412616601458
4.4,9.333333333333329
4.45,9.333333333333329
4.5,6.928203230275509
4.55,5.8118652580542305
4.6,4.8762462794426025
4.65,7.774602526460397
4.7,8.589399151150083
4.75,9.38083151964686
4.8,5.8118652580542305
4.85,4.898979485566356
4.9,6.03692342542494
4.95,7.774602526460397
5.0,8.48528137423857
5.05,5.537977970342604
5.1,4.096532408974439
5.15,8.458383086881577
5.2,5.419013850426198
5.25,6.166077449327997
5.3,11.038111754784472
5.35,13.079900398873235
5.4,14.577379737113251
5.45,16.27196361844508
5.5,24.72929021311458
5.55,23.72568638510684
5.6,26.04987385339473
5.65,20.08463467429765
5.7,22.61196573596477
5.75,25.455145736067674
5.8,23.45207879911715
5.85,21.75571176598102
5.9,17.057478646557872
5.95,16.131758876342168
